id_etablissement_mna,siren,siret_siege_social,siret,RAISON_SOCIALE,REFERENCABLE,QUALIOPI
5e8df8e020ff3b21612681ca,322408535,32240853500019,32240853500019,ASS IRFA NORMANDIE MAINE,OUI,
5e8df8e320ff3b21612681f0,812409498,81240949800019,81240949800019,LCMG CONSULTING,OUI,
5e8df8f720ff3b216126835a,195507520,19550752000011,19550752000011,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE LA MEUSE,OUI,
5e8df8fe20ff3b21612683d8,507766921,50776692100021,50776692100021,ALTERNANCE FORMATION,OUI,
5e8df8f920ff3b2161268386,431230044,43123004400023,43123004400023,CEFLU,OUI,
5e8df8eb20ff3b2161268274,390442853,39044285300037,39044285300037,SOGESTE,OUI,
5e8df8e520ff3b2161268200,775737240,77573724000322,77573724000322,INST DE FORMATION COMMERCIALE PERMANENTE,OUI,QUALIOPI
5e8df8eb20ff3b2161268272,200030195,20003019500115,20003019500115,METROPOLE NICE COTE D AZUR,OUI,
5e8df8e820ff3b216126822e,320204530,32020453000028,32020453000028,LYCEE AGRICOLE PRIVE SULLY,PAS DANS DATADOCK,
5e8df8f920ff3b216126837e,793076183,79307618300029,79307618300029,ENIAC IFCI,OUI,
5e8df8fc20ff3b21612683ba,791585235,79158523500025,79158523500025,MP FORMATION,OUI,
5e8df8ec20ff3b216126827e,423847094,42384709400061,42384709400061,CTRE FORMAT APPRENT INDUST MIDI PYRENEES,PAS DANS DATADOCK,
5e8df8fa20ff3b216126839a,420718173,42071817300065,42071817300065,FORMASUP PARIS ILE-DE-FRANCE,OUI,QUALIOPI
5e8df90120ff3b2161268410,304138555,30413855500012,30413855500012,OGEC FENELON VAUJOURS,NON,
5e8df8f420ff3b2161268326,184500023,18450002300033,18450002300025,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5e8df8f820ff3b216126836c,null,null,44483338900085,null,PAS DANS DATADOCK,
5e8df8e020ff3b21612681c2,193509361,19350936100013,19350936100468,UNIVERSITE DE RENNES I,OUI,
5e8df8e720ff3b2161268220,193900271,19390027100019,19390027100019,LYCEE POLYVALENT VICTOR BERARD,PAS DANS DATADOCK,
5e8df8e120ff3b21612681de,752850016,75285001600011,75285001600029,ISEQ,OUI,
5e8df8f220ff3b2161268306,195012190,19501219000011,19501219000037,LYCEE GENERAL TECHNOLOGIQUE P ET M CURIE,OUI,
5e8df8f120ff3b21612682dc,443698279,44369827900025,44369827900017,ASSOCIATION POUR LE DEVELOPPEMENT DE L'ENSEIGNEMENT SUPERIEUR CONSULAIRE PAR L'APPRENTISSAGE EN HAUTE-NORMANDIE,PAS DANS DATADOCK,
5e8df8ec20ff3b216126828c,198706699,19870669900321,19870669900321,UNIVERSITE DE LIMOGES,OUI,
5e8df8f020ff3b21612682da,196700892,19670089200017,19670089200017,LYCEE POLYVALENT EMILE MATHIS,PAS DANS DATADOCK,
5e8df90020ff3b2161268402,791967177,79196717700019,79196717700019,AKALIS - COLLEGE DE PARIS,OUI,
5e8df8ea20ff3b216126825a,503053878,50305387800032,50305387800032,ASS PROFESSIONS SANITAIRES MEDICO SOCIALES ET DE L INTERVENTION SOCIALE,PAS DANS DATADOCK,
5e8df8e320ff3b21612681f8,193509361,19350936100013,19350936100161,UNIVERSITE DE RENNES I,OUI,
5e8df8e320ff3b21612681ee,350448023,35044802300027,35044802300027,ECOLE TECHNIQUE PRIVEE COIFFURE JORLIS,OUI,
5e8df8e520ff3b2161268202,193001393,19300139300019,19300139300035,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE NIMES-RODILHAN,OUI,
5e8df8e620ff3b2161268212,317926939,31792693900032,31792693900032,FEDE METIERS LIES COMMUNICATION ELEC,OUI,
5e8df8e320ff3b21612681f4,423806355,42380635500222,42380635500214,MAESTRIS,OUI,
5e8df8e720ff3b216126822a,326101730,32610173000025,32610173000025,SILVYA TERRADE ARRAS,OUI,
5e8df8f820ff3b2161268368,196402200,19640220000014,19640220000014,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE PAU MONTARDON,OUI,
5e8df8ff20ff3b21612683e8,786427989,78642798900011,78642798900011,MAISON FAMILIALE RURALE,OUI,
5e8df8ea20ff3b2161268262,193708005,19370800500478,19370800500171,UNIVERSITE DE TOURS,NON,
5e8df8f920ff3b2161268388,130017270,13001727000013,13001727000401,CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION PARIS ILE DE FRANCE,OUI,
5e8df8fc20ff3b21612683bc,184401354,18440135400057,18440135400057,CHAMBRE REGIONALE D'AGRICULTURE DES PAYS DE LA LOIRE,OUI,
5e8df90120ff3b2161268414,504064593,50406459300024,50406459300024,EVOLUA FORMATION,OUI,
5e8df8e720ff3b2161268228,401123104,40112310400010,40112310400010,ASS LES GADELLES-OGEC LYCEE JEANNE D ARC,OUI,QUALIOPI
5e8df8fa20ff3b2161268392,482647278,48264727800035,48264727800035,PROGRESS SUP,OUI,
5e8df8e620ff3b2161268216,775662141,77566214100081,77566214100131,BTP CFA ILE DE FRANCE,OUI,
5e8df8ed20ff3b2161268292,130005127,13000512700019,13000512700019,INSTITUT NATIONAL SUPERIEUR DES SCIENCES AGRONOMIQUES AGROALIMENTAIRES HORTICOLES ET DU PAYSAGE,OUI,
5e8df90020ff3b21612683fa,323961664,32396166400121,32396166400238,AFORMAC,OUI,
5e8df8e220ff3b21612681e2,181800012,18180001200013,18180001200021,CHAMBRE COMMERCE ET D'INDUSTRIE DU CHER,OUI,
5e8df8e520ff3b21612681fc,130017270,13001727000013,13001727000740,CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION PARIS ILE DE FRANCE,OUI,
5e8df8f720ff3b2161268356,777704693,77770469300012,77770469300012,MAISON FAMILIALE RURALE EDUCA ORIEN,OUI,
5e8df8f720ff3b2161268362,192710168,19271016800019,19271016800019,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE L'EURE,OUI,
5e8df8f120ff3b21612682e4,196012652,19601265200018,19601265200026,LYCEE PROFESSIONNEL AGRICOLE,OUI,
5e8df8ec20ff3b2161268284,194700191,19470019100019,19470019100019,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DU LOT ET GARONNE,OUI,
5e8df8e920ff3b216126824a,775547094,77554709400166,77554709400224,A F P I 8002,PAS DANS DATADOCK,
5e8df8eb20ff3b216126826a,786055293,78605529300033,78605529300033,BTP CFA PAYS DE LA LOIRE,OUI,
5e8df8ed20ff3b2161268296,196201875,19620187500016,19620187500016,LYCEE PROFESSIONNEL JULES VERNE,PAS DANS DATADOCK,
5e8df8f620ff3b2161268344,780348488,78034848800013,78034848800021,O.G.E.C. GROUPE SAINT-JOSEPH,OUI,
5e8df8ec20ff3b216126827c,180619199,18061919900011,18061919900011,GIP FORMATION ET INSERTION PROFESSIONNELLE DE L ACADEMIE DE NICE,OUI,
5e8df8ef20ff3b21612682b4,409458049,40945804900049,40945804900049,FORMASUP ISERE DROME ARDECHE,PAS DANS DATADOCK,
5e8df8e820ff3b216126823c,779470681,77947068100023,77947068100023,ASS GESTION ET DEVPT DE L'APPRENTISSAGE DANS LES METIERS DE LA PHARMACIE DE LA SANTE ET DU SOCIAL EN DROME ARDECHE,PAS DANS DATADOCK,
5e8df8ef20ff3b21612682be,192512630,19251263000018,19251263000018,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNEL AGRICOLE DE BESANCON GRANVELLE,OUI,
5e8df8e520ff3b2161268206,182500231,18250023100010,18250023100028,GIP FORMATION TOUT AU LONG DE LA VIE,OUI,
5e8df8e620ff3b2161268210,784315350,78431535000024,78431535000024,ASS NAT FORMAT PROMOT PROFESS BATELLERIE,PAS DANS DATADOCK,
5e8df8dd20ff3b21612681a8,538309295,53830929500029,53830929500029,ISEAH FORMATION,OUI,
5e8df8e120ff3b21612681d6,383108057,38310805700035,38310805700035,INSTITUT SUPERIEUR TECHNIQUE PRIVE...,OUI,
5e8df8e120ff3b21612681da,338516313,33851631300065,33851631300065,INSTITUT D ENSEIGNEMENT SUPERIEUR TECHNIQUE,OUI,
5e8df8e120ff3b21612681d8,778210609,77821060900021,77821060900021,CENTRE POUR PREPAR PHARMACIE,OUI,
5e8df8e520ff3b216126820a,482203015,48220301500011,48220301500037,L INSTITUT DES AMERIQUES,NON,
5e8df8ea20ff3b216126825e,197000110,19700011000019,19700011000019,LYCEE PROFESSIONNEL HENRI FERTET,PAS DANS DATADOCK,
5e8df90020ff3b2161268400,196925168,19692516800011,19692516800029,LYCEE POLYVALENT FRANCOIS RABELAIS,PAS DANS DATADOCK,
5e8df8ef20ff3b21612682b8,183400043,18340004300059,18340004300059,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5e8df8f420ff3b2161268320,188737035,18873703500017,18873703500017,GIP FORMATION CONTINUE ET INSERTION PROF,OUI,
5e8df8f820ff3b216126836e,null,null,78136153000000,null,PAS DANS DATADOCK,
5e8df8fd20ff3b21612683ce,193507001,19350700100017,19350700100033,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE RENNES - LE RHEU,OUI,
5e8df8f220ff3b21612682fe,130008584,13000858400018,13000858400026,INSTITUT ENSEIGNEMENT SUPERIEUR ET RECHERCHE EN ALIMENTATION SANTE ANIMALE SCIENCES AGRONOMIQUES ET ENVIRONNEMENT,OUI,
5e8df90020ff3b21612683fe,778245985,77824598500024,77824598500024,MAISON FAMIL INST EDUCATION ORIENTATION,OUI,
5e8df8e820ff3b2161268232,329844260,32984426000045,32984426000045,ASSO FORMAT IMPRIMERIE INDUSTRIE GRAPHIQ,OUI,
5e8df8f320ff3b2161268314,244500468,24450046800040,24450046800115,ORLEANS METROPOLE,OUI,
5e8df8df20ff3b21612681bc,340256114,34025611400042,34025611400042,C.I.E.-CENTRE INTERPROFESSIONNEL D'ETUDES,OUI,
5e8df8e520ff3b2161268208,130022932,13002293200011,13002293200334,CHAMBRE DE COMMERCE ET D'INDUSTRIE METROPOLITAINE BRETAGNE OUEST,OUI,
5e8df8df20ff3b21612681ba,198205593,19820559300017,19820559300074,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DES TARN ET GARONNE,OUI,
5e8df8de20ff3b21612681ae,192204709,19220470900013,19220470900013,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE GUINGAMP-KERNILIEN,OUI,
5e8df8e020ff3b21612681be,331154054,33115405400075,33115405400075,ECAD CONSULTANTS,OUI,
5e8df8f220ff3b216126830c,824228142,82422814200017,82422814201585,AGENCE NATIONALE POUR LA FORMATION PROFESSIONNELLE DES ADULTES,OUI,
5e8df8ec20ff3b216126828a,192710168,19271016800019,19271016800068,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE L'EURE,OUI,
5e8df8fb20ff3b21612683ae,197507072,19750707200019,19750707200019,LYCEE TECHNOLOGIQUE-ECOLE NAT COMMERCE,OUI,
5e8df8ee20ff3b21612682a4,775832025,77583202500016,77583202500016,CENTR POLYVAL FORMAT PROFES LA ROUATIERE,OUI,
5e8df90120ff3b216126840c,412448680,41244868000014,41244868000014,MAISON FAMILIALE RURALE D EDUCATION,OUI,
5e8df8e720ff3b2161268226,194508552,19450855200016,19450855200073,UNIVERSITE D'ORLEANS,OUI,
5e8df8e120ff3b21612681d0,778501486,77850148600014,77850148600014,MAISON FAMIL RURALE EDUCAT ORIENTATION,OUI,
5e8df8de20ff3b21612681b0,329224562,32922456200630,32922456200572,LA COMPAGNIE DE FORMATION,OUI,QUALIOPI
5e8df8e320ff3b21612681ec,351905534,35190553400027,35190553400027,SCOTTO DI CESARE L AUTRE ECOLE COIFFURE,OUI,
5e8df8ff20ff3b21612683ee,448445239,44844523900032,44844523900032,MILLION*/JEAN CLAUDE HUBERT/,OUI,
5e8df8ed20ff3b216126829a,194508552,19450855200016,19450855200305,UNIVERSITE D'ORLEANS,OUI,
5e8df8f920ff3b2161268378,488328279,48832827900044,48832827900044,ALTERNANCE SEVRE ET VIENNE,OUI,
5e8df8f520ff3b216126833c,379700388,37970038800091,37970038800075,FEDERATION NATIONALE DE LA COIFFURE PACA,NON,
5e8df8ec20ff3b2161268286,194100186,19410018600015,19410018600049,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU LOIR ET CHER,OUI,
5e8df8f220ff3b2161268300,305405045,30540504500017,30540504500611,AFTRAL,OUI,
5e8df8e920ff3b2161268250,198013351,19801335100012,19801335100012,LYCEE PROF AGRICOLE BAIE DE SOMME,OUI,
5e8df8f120ff3b21612682e2,196107908,19610790800010,19610790800028,ETS PUBLIC LOCAL ENSEIGNEMENT FORMATION PROFESSIONNELLE AGRICOLE ALENCON SEES,OUI,
5e8df8fc20ff3b21612683b4,410936645,41093664500044,41093664500044,INSTITUT DE FORMATION REGIONAL DES INDUSTRIES ALIMENTAIRES DE L'OUEST,OUI,
5e8df8fc20ff3b21612683be,799065305,79906530500028,79906530500028,LYON YNOV CAMPUS,OUI,
5e8df8e120ff3b21612681d2,781842802,78184280200030,78184280200048,FEDER COMPAGNONNIQUE BATIMENT,OUI,
5e8df8e020ff3b21612681cc,775692353,77569235300037,77569235300037,CEPROC,OUI,
5e8df8e020ff3b21612681c6,193509361,19350936100013,19350936100112,UNIVERSITE DE RENNES I,OUI,
5e8df8df20ff3b21612681b8,777395161,77739516100014,77739516100014,MAISON FAMILIALE RURALE EDUCA ORIENT,OUI,
5e8df8e720ff3b2161268222,192810216,19281021600015,19281021600015,LYCEE DES METIERS SULLY,PAS DANS DATADOCK,
5e8df8e620ff3b216126820e,444472021,44447202100013,44447202100013,CEN FORMAT APPRENT ENSEIGN CATHO VENDEE,PAS DANS DATADOCK,
5e8df8e520ff3b216126820c,776465213,77646521300036,77646521300036,ASSOCIATION GESTIONNAIRE POUR LA FORMATION PROFESSIONNELLE,OUI,
5e8df8f520ff3b2161268330,778113928,77811392800080,77811392800098,BTP CFA NORD PAS DE CALAIS,OUI,
5e8df8f120ff3b21612682ea,182800011,18280001100104,18280001100112,CHAMBRE DE COMMERCE ET D'INDUSTRIE,OUI,
5e8df8ef20ff3b21612682c2,196800668,19680066800010,19680066800036,LYCEE POLYVALENT JEAN MERMOZ,PAS DANS DATADOCK,
5e8df90120ff3b2161268416,785740291,78574029100253,78574029100139,INST NAT FORMAT APPLIC CTRE CULTURE OUVR,OUI,
5e8df8e920ff3b2161268248,192500015,19250001500016,19250001500016,LYCEE PROFESSIONNEL NELSON MANDELA,PAS DANS DATADOCK,
5e8df8f820ff3b2161268370,null,null,18240014300000,null,PAS DANS DATADOCK,
5e8df8fe20ff3b21612683d6,775662026,77566202600019,77566202600167,ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC,OUI,
5e8df8eb20ff3b2161268276,786055293,78605529300033,78605529300066,BTP CFA PAYS DE LA LOIRE,OUI,
5e8df8ed20ff3b216126829e,194508552,19450855200016,19450855200065,UNIVERSITE D'ORLEANS,OUI,
5e8df8f620ff3b2161268352,130020712,13002071200050,13002071200027,CHAMBRE DE METIERS ET DE L'ARTISANAT INTERDEPARTEMENTALE DE FRANCHE COMTE,PAS DANS DATADOCK,
5e8df8dd20ff3b21612681ac,191209378,19120937800014,19120937800071,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE RODEZ-LE-ROQUE,OUI,
5e8df8e220ff3b21612681e4,775662026,77566202600019,77566202600381,ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC,OUI,
5e8df8e920ff3b2161268252,193113826,19311382600013,19311382600013,UNIVERSITE TOULOUSE 1 CAPITOLE,OUI,
5e8df8ef20ff3b21612682b6,193200391,19320039100012,19320039100053,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET FORMATION PROFESSIONNELLE AGRICOLES D'AUCH BEAULIEU LAVACANT,OUI,
5e8df90020ff3b2161268406,310504931,31050493100083,31050493100083,OGEC FAMILIAL DU VAL D ERDRE,PAS DANS DATADOCK,
5e8df8fa20ff3b2161268390,302565163,30256516300011,30256516300011,MFR-IREO LES HERBIERS,OUI,
5e8df8e920ff3b216126824e,130022809,13002280900011,13002280900110,CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE ILLE-ET-VILAINE,OUI,
5e8df8fc20ff3b21612683b6,418099941,41809994100035,41809994100035,INSTITUT DE FORMATION A L'INFORMATIQUE POUR LE DEVEL DE L'ENTREPRISE ALSACE,OUI,
5e8df8f120ff3b21612682ee,193001393,19300139300019,19300139300019,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE NIMES-RODILHAN,OUI,
5e8df8fc20ff3b21612683b8,632029807,63202980700039,63202980700039,COURS DES PETITS CHAMPS,PAS DANS DATADOCK,
5e8df8df20ff3b21612681b6,192200582,19220058200018,19220058200026,LYCEE POLYVALENT CHAPTAL,OUI,
5e8df8e520ff3b21612681fe,187709183,18770918300235,18770918300235,CHAMBRE DE COMMERCE ET D'INDUSTRIE,OUI,
5e8df8e120ff3b21612681d4,195600267,19560026700015,19560026700049,LYCEE POLYVALENT JEAN BAPTISTE COLBERT,OUI,
5e8df8e020ff3b21612681c8,187809132,18780913200041,18780913200041,GIP FORMATION CONTINUE ET INSERTION PROF,OUI,QUALIOPI
5e8df8e220ff3b21612681ea,413557760,41355776000019,41355776000019,MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION DES SABLES D'OLONNE,OUI,
5e8df8e320ff3b21612681f2,190300947,19030094700016,19030094700016,ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU BOURBONNAIS,OUI,
5e8df90120ff3b2161268412,783976210,78397621000014,78397621000014,MAISON FAMILIALE RURALE DES HAUTS PAYS,OUI,
5e8df8ea20ff3b2161268256,186209417,18620941700143,18620941700218,CHAMBRE DE METIERS ET DE L'ARTISANAT,PAS DANS DATADOCK,
5e8df8f020ff3b21612682d0,180202517,18020251700017,18020251700017,CHAMBRE DEP D'AGRICULTURE DE L'AISNE,OUI,
5e8df8ed20ff3b216126829c,194900031,19490003100015,19490003100015,LYCEE DES METIERS CHEVROLLIER,OUI,
5e8df8ff20ff3b21612683ec,799055546,79905554600011,79905554600037,ECO-CAMPUS DU BATIMENT-GRAND PARIS,OUI,
5e8df8ec20ff3b2161268288,196606990,19660699000014,19660699000055,EPLEFPA PERPIGNAN-ROUSSILLON,OUI,
5e8df90120ff3b216126841e,514893395,51489339500020,51489339500020,TEMANA,OUI,
5e8df8ea20ff3b2161268254,188008643,18800864300010,18800864300010,GIP FORINVAL DE L'ACADEMIE D'AMIENS,OUI,
5e8df8fb20ff3b21612683a8,785740291,78574029100253,78574029100204,INST NAT FORMAT APPLIC CTRE CULTURE OUVR,OUI,
5e8df8fc20ff3b21612683c2,812731776,81273177600025,81273177600017,EDO SPORT ANIMATION,OUI,
5e8df8e720ff3b216126821c,507847408,50784740800014,50784740800014,GRPT PROF FORMAT HODPITALISATION PRIVEE REG AQUIT,PAS DANS DATADOCK,
5e8df8e120ff3b21612681ce,317217347,31721734700044,31721734700044,ASS DEVELOPEMENT DES METIERS DE LA TABLE,OUI,
5e8df8df20ff3b21612681b2,484154208,48415420800074,48415420800074,EUROFORMATION SUD,OUI,
5e8df8e020ff3b21612681c4,193509361,19350936100013,19350936100195,UNIVERSITE DE RENNES I,OUI,
5e8df8e820ff3b216126822c,448724328,44872432800092,44872432800035,PROMOTION APPRENTI LOGIST TRANSP APALT,PAS DANS DATADOCK,
5e8df8f520ff3b216126833e,315668038,31566803800021,31566803800021,ORG DE GEST DE L'ENSEIGNEMT CATHO DU LYCEE LEVAVASSEUR ET DE SON ETABLISSEMENT SECONDAIRE CFA-ECR,OUI,
5e8df8f920ff3b216126837c,414610212,41461021200014,41461021200014,CENTR FORMATION TECHNICIENS AGRICOLES,OUI,
5e8df8e820ff3b2161268238,783346307,78334630700037,78334630700037,ASSOCIATION LORRAINE POUR LA PROMOTION EN AGRICULTURE,OUI,
5e8df8f520ff3b2161268340,827770587,82777058700026,82777058700026,DRH / DROIT INSTITUT CONSEIL ET EXPERTISE,OUI,
5e8df8f820ff3b2161268372,482403938,48240393800020,48240393800020,CFA BANQUE FINANCE,NON,
5e8df8ec20ff3b2161268282,786336768,78633676800035,78633676800035,OGEC STE CATHERINE,OUI,
5e8df8f920ff3b2161268380,520372996,52037299600030,52037299600030,INSTITUT SUPERIEUR D'OPTIQUE DE LILLE,OUI,
5e8df8ef20ff3b21612682c6,181700030,18170003000016,18170003000065,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE ROCHEFORT ET DE SAINTONGE,OUI,
5e8df8e220ff3b21612681e8,394451744,39445174400012,39445174400012,INSTITUT TECHNIQUE DES CARRIERES CAROLE,OUI,
5e8df8ea20ff3b2161268260,186204996,18620499600018,18620499600018,SCE INTERCONS ARTOIS DOUAISIS EDUCATION,PAS DANS DATADOCK,
5e8df8ef20ff3b21612682bc,188100051,18810005100054,18810005100054,CHAMBRE DE METIERS ET DE L'ARTISANAT DU TARN,OUI,
5e8df8f520ff3b2161268336,304265390,30426539000019,30426539000027,OGEC-FONDATION DON BOSCO,NON,
5e8df8e820ff3b2161268230,184503100,18450310000036,18450310000036,GIP FORMATION TOUT AU LONG DE LA VIE ET INSERTION PROFESSIONNELLE DE L ACADEMIE D ORLEANS TOURS,OUI,
5e8df8f620ff3b216126834c,199000043,19900004300018,19900004300018,LYCEE GEN ET TECHNOLOGIQUE R FOLLEREAU,PAS DANS DATADOCK,
5e8df8f720ff3b2161268360,490715695,49071569500014,49071569500014,ASS OGEC POITIERS NORD,OUI,
5e8df8ef20ff3b21612682c0,305405045,30540504500017,30540504501528,AFTRAL,OUI,
5e8df90120ff3b2161268418,519190789,51919078900015,51919078900015,SCEA DU CENTRE EQUESTRE DE LA BONDE,PAS DANS DATADOCK,
5e8df90020ff3b21612683f2,312330533,31233053300026,31233053300026,ASS GESTION INSTITUT FORMATION PROF 43,OUI,
5e8df8ec20ff3b216126827a,378438873,37843887300036,37843887300051,UNION NATIONALE DES ENTREPRISES DE COIFFURE DES PAYS DE LA LOIRE,OUI,
5e8df90120ff3b216126841c,783638471,78363847100020,78363847100020,MAISON FAMILIALE APPRENTISSAGE RURAL,NON,
5e8df8f120ff3b21612682de,194500948,19450094800048,19450094800048,ETABLISSEMENT PUBLIC  LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU LOIRET,OUI,
5e8df8f120ff3b21612682e8,199740986,19974098600013,19974098600021,EPLEFPA FORMA'TERRA,OUI,
5e8df8fb20ff3b21612683a2,519971295,51997129500018,51997129500018,PROGRESS COM,OUI,
5e8df8f020ff3b21612682cc,384598546,38459854600057,38459854600057,GPE INSTIT METIERS TECHN PRODUITS SANTE,OUI,
5e8df8fd20ff3b21612683d4,188609077,18860907700048,18860907700030,GIP - FORMATION CONTINUE ET INSERTION PROFESSIONNELLE DE L'ACADEMIE DE POITIERS,OUI,
5e8df8ed20ff3b2161268290,786454041,78645404100025,78645404100025,ECOLE FORMATION MARITIME LITTORAL VENDEE,OUI,
5e8df8f820ff3b2161268376,302802699,30280269900017,30280269900017,CENTRE ETUDE FORESTIERE ET AGRICOLE,PAS DANS DATADOCK,
5e8df90420ff3b2161268452,513037341,51303734100023,51303734100023,CAP APPRENTISSAGE ADAPTE EN AUVERGNE,OUI,
5e8df90520ff3b2161268470,196902753,19690275300017,19690275300017,ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE BELLEVILLE,NON,
5e8df8ec20ff3b2161268280,335324042,33532404200019,33532404200019,DIFCAM,OUI,
5e8df8f320ff3b2161268318,181700048,18170004800059,18170004800059,CHAMBRE DE METIERS ET DE L'ARTISANAT,OUI,
5e8df8fe20ff3b21612683e2,300488806,30048880600120,30048880600021,CFAI REGION NORD PAS-DE-CALAIS,PAS DANS DATADOCK,
5e8df8fd20ff3b21612683cc,789118072,78911807200022,78911807200022,ALTERNANCE AUVERGNE,OUI,
5e8df8f220ff3b216126830a,197100126,19710012600014,19710012600048,LYCEE POLYVALENT NIEPCE BALLEURE,OUI,
5e8df8fd20ff3b21612683c6,388628943,38862894300010,38862894300010,ASSOCIATION MAISON FAMILLIALE GUGNECOURT,OUI,
5e8df90220ff3b2161268422,302913710,30291371000018,30291371000018,MAISON FAMILIALE RURALE,OUI,
5e8df8f720ff3b2161268358,315503391,31550339100429,31550339100403,IRFA SUD,OUI,
5e8df90520ff3b2161268474,802757039,80275703900010,80275703900010,MAISON FAMILIALE RURALE D EDUCATION,OUI,
5e8df90420ff3b216126845e,337780639,33778063900023,33778063900023,MAISON FAMILIALE RURALE,OUI,
5e8df90620ff3b216126848a,782031595,78203159500013,78203159500013,MFR EDUCATION ET ORIENTATION VAYRES,OUI,
5e8df90520ff3b216126846a,807985221,80798522100017,80798522100017,ESUP PAYS DE LOIRE,OUI,
5e8df8f920ff3b216126838a,321877789,32187778900032,32187778900107,INSTITUT NAT HYGIENE NETTOYAGE INDUSTRIE,OUI,
5e8df8f420ff3b2161268322,392792594,39279259400039,39279259400039,ASS PROMOTION APPRENTISSAGE INDUSTRIES,OUI,
5e8df8f520ff3b216126833a,782355358,78235535800113,78235535800071,BTP CFA AQUITAINE,OUI,
5e8df90120ff3b216126841a,518717426,51871742600036,51871742600036,INNOVISTA,OUI,
5e8df8fb20ff3b21612683a4,413022716,41302271600042,41302271600042,NICOLLET*/DANIEL ANDRE /,OUI,
5e8df90220ff3b2161268432,776825432,77682543200052,77682543200037,LA PRADETTE,OUI,
5e8df8ee20ff3b21612682b0,316488857,31648885700012,31648885700046,ASS MARTINIQUAISE EDUCATION POPULAIRE,OUI,
5e8df90220ff3b2161268424,513503599,51350359900021,51350359900021,INSTITUT PROFESSIONNEL DE COMMERCE DE L'ENTREPRISE ET DE MANAGEMENT,OUI,
5e8df8f620ff3b2161268346,196818397,19681839700016,19681839700016,LYCEE POLYVALENT JOSEPH STORCK,PAS DANS DATADOCK,
5e8df8fb20ff3b21612683a6,789725538,78972553800035,78972553800035,ARISTEE,OUI,
5e8df8ed20ff3b2161268298,343449989,34344998900023,34344998900023,ECURIES DU VAL DE L EURE,OUI,
5e8df8f520ff3b216126832e,196402515,19640251500270,19640251500189,UNIVERSITE DE PAU ET DU PAYS DE L'ADOUR,OUI,
5e8df8fe20ff3b21612683e0,191200245,19120024500014,19120024500022,LYCEE GENERAL ET TECHNOLOGIQUE ALEXIS MONTEIL,OUI,
5e8df8ee20ff3b21612682a8,351858071,35185807100027,35185807100027,CTRE EUROPEEN FORMATION PROFESS HOTELIER,OUI,
5e8df90020ff3b2161268404,777708405,77770840500017,77770840500017,ASS CTRE FORMAT TECH AGRICOLE PROMOTION,OUI,
5e8df8fa20ff3b2161268394,838063287,83806328700018,83806328700018,VOLTAIRE BUSINESS SCHOOL,OUI,
5e8df8e920ff3b216126824c,783707797,78370779700024,78370779700024,CENTRE REGIONAL DE FORMATION DES PROFESSIONNELS DE L'ENFANCE,OUI,
